FNF,1104400
WTRG,1099500
AMTM,1098000
GD,1095200
CWK,1094500
PFLT,1091400
RYAN,1090800
BXMT,1090200
SMWB,1089700
CIEN,1086300
SXC,1083500
PNNT,1082700
RXO,1082600
SUI,1081200
SMG,1075600
RCUS,1075100
EQR,1071500
AZEK,1071000
WBS,1065500
CSTM,1064700
ARR,1064300
OMC,1061100
HCA,1056500
CIVI,1054700
PARR,1053200
PBA,1052900
HASI,1045600
VEEV,1044600
HOUS,1043900
ZBH,1043700
ASC,1039700
PNW,1039200
GGG,1035500
HIG,1034300
RNG,1026200
NINE,1023800
ELS,1019600
IRM,1018900
TWO,1018900
MAGN,1017800
WAT,1017500
MMS,1017100
SYK,1014500
RVTY,1013500
SM,1011800
OUST,1007700
TK,1005600
AER,1002700
LANV,1002200
LTH,999600
MRC,999200
DRI,996100
SNV,992400
HTGC,992300
EMN,991100
LADR,990900
GTLS,990500
SN,989300
AMN,988400
G,988400
UHS,986700
NGG,985900
BNL,980600
DB,979900
PPG,979900
RBRK,979200
COR,977900
HUYA,977400
CUZ,976200
AON,974500
NPWR,974500
TEN,973900
ZGN,973900
BXP,968300
OI,967100
SEE,965700
RTO,965600
TAK,964800
CUK,959700
EDU,956200
J,953400
WCN,951200
SPGI,948000
AGCO,946600
CLX,944600
MUI,943700
WPC,939100
CRI,935900
SFL,934600
MTDR,933200
FLS,928600
FIHL,928400
ZWS,927100
ALC,925900
DTM,921800
HLX,919700
DEI,919500
LAZ,917900
GPC,917500
TEF,917500
ALLE,916600
SOBO,916500
VVR,913900
EPRT,910600
WHR,910300
TKO,907400
NR,903300
EXPD,899200
EAT,899100
OLN,897100
BEPC,894500
BKSY,892600
ETWO,891200
FBIN,886900
HXL,885000
CPT,881500
ATI,881200
EBS,878400
SARO,878000
MFG,877900
EGY,872200
ASAI,870700
DK,869900
JPC,869900
KMT,866900
JBL,865400
TREX,864600
PVH,863700
SHAK,861200
MBC,859600
PII,859600
STR,859500
KW,858200
PUMP,857800
DDL,857400
BEP,856600
AAM,851800
PWR,851300
AOS,850700
TROX,850400
GWRE,850000
TXT,849700
NOC,849200
DXC,848500
DNA,845900
SVV,840100
SCCO,839400
BHVN,838400
RSG,835500
VNT,833200
LICY,832300
LC,831600
FBP,831300
GRND,829500
ITW,828800
UIS,828300
LGF.A,827600
WWW,826300
OPFI,825500
MFA,824900
SQM,824400
WDS,824300
WKC,823900
LEV,823300
RHI,822100
ALV,819800
BBAR,817700
GCI,815500
HOMB,811100
ECL,809300
REZI,808300
PSN,808200
NVT,807300
SAP,804800
CM,804500
STNG,804500
AEE,803500
PAR,803500
CWEN,802700
GOOS,801700
BKKT,797300
SSL,797200
OC,796400
AUB,795900
TWI,794700
RL,793800
SON,793300
OGE,791900
LEA,790900
NOG,790400
AMPS,787500
RBA,786000
KBH,783900
SKT,782700
CXW,781600
GBTG,780700
SCS,780100
ENOV,779700
MTB,778400
NOMD,777700
BIRK,775900
BLK,772800
VTLE,772500
NEA,771300
LHX,765800
ACCO,763700
SOC,763600
VLN,762700
TDW,761000
THS,760500
POR,757300
DGX,756000
DOV,752300
POST,747600
GFL,747400
LSPD,744500
NOW,744400
PRM,737300
PRKS,735600
INSW,735500
WAB,733600
RDN,730100
AVB,730000
WH,728100
NATL,726900
SEI,725200
MSM,724600
FAF,722400
MCO,721400
TMHC,720100
GATO,719900
ARLO,719500
BW,719200
ORI,719200
UTZ,717900
QGEN,717800
ACM,716200
CMP,716200
RAMP,715300
MD,715100
EGO,714500
XHR,713600
LNC,713300
ATMU,712900
CLCO,711800
TPH,711700
NUS,708800
PHG,703200
ECC,702500
KGS,700400
ELME,699200
SA,698400
GFF,697000
WAL,696700
WTTR,695900
TEX,695800
JELD,695300
UNFI,693800
ZVIA,690900
RRX,689500
HIW,687300
ARI,685500
WNC,683000
CMC,680800
BXSL,680700
XPOF,680400
HCC,677900
OII,677100
PX,677000
RMD,676200
SOLV,676200
TAC,672800
UCB,672100
AL,671400
SSB,670500
ADCT,666200
TBC,664700
SPR,664000
HSBC,663700
TRNO,663300
ICL,663000
TLK,662700
BKE,661800
BC,661200
ESNT,661000
PLNT,659700
FRT,659100
GDOT,658300
KAR,658300
GNK,656200
BR,655800
TGI,655300
HESM,653500
FNA,652800
PSA,650800
SMFG,650300
CURB,645200
ENIC,645000
TUYA,643900
RNST,642800
KNTK,642000
MBI,641700
BZH,641300
CAE,640500
BFH,634600
NCV,634100
ONTO,633400
NTST,625400
SPNT,625000
TRTX,624500
AXS,623900
EXR,623400
FSCO,622500
DNOW,620800
FINV,619700
BOWL,617500
PFGC,617100
GSBD,616500
AN,615900
CXT,614500
INN,612700
ORN,612200
MSI,611000
HI,609500
SLF,609100
CNO,607400
OMF,606200
LH,604600
IVR,604400
RSKD,604400
LPG,603800
ATO,603700
BVN,603100
RCI,603100
SKY,602900
HAE,602100
BV,601200
CTOS,600100
DOCN,597500
GKOS,597100
BAK,595600
RWT,595200
EVEX,595100
ZIP,594900
NJR,594600
GMED,594200
FCPT,593900
FR,593300
JBT,592400
TSE,591600
ULS,590800
GETY,589800
WNS,586900
CEIX,585100
DFH,584900
DNP,583000
EPAM,582900
SLQT,582500
JKS,581300
TRI,580800
SNX,578800
SB,577900
VMC,577600
ADC,576400
BKU,575400
LRN,574700
HII,573800
OIS,573500
KLC,572600
CRC,572500
CRS,572300
FN,572100
UTI,572000
WCC,570100
VRE,564200
L,561600
PB,559000
ECVT,554100
GOF,553900
BSAC,552500
MCK,551000
NZF,549800
HFRO,549400
PMT,549300
EHC,546800
PKG,546800
ZK,546000
IT,545700
MAN,545200
NAD,543900
SDRL,543800
TTI,542500
BSM,541300
RY,540700
AGRO,539900
AVY,539900
MTUS,539200
SIG,538300
ENFN,537900
SPHR,536600
ALUR,536100
MSDL,535200
AVNT,535100
AHH,534300
WLK,533700
AEVA,533100
PHK,533100
THO,533000
GXO,526400
SF,526300
MSGE,524300
SNN,521900
BWXT,521800
BFAM,521100
MAA,520400
FVRR,520200
PRIM,519300
KRP,518700
SLGN,518700
ENR,518600
DVA,517800
GNRC,517600
RH,513000
BKH,510000
NSA,508000
ACP,507400
TDC,505900
CPA,504700
CARS,503500
VOYA,503100
PGRE,503000
INVX,502100
ELP,498900
CSAN,498700
AX,496100
GAB,495600
MHK,494900
GVA,494700
LZB,494100
BMEZ,493700
GBCI,493400
YEXT,492300
DCI,490800
HIX,490100
HUBB,489100
CGAU,486400
EPAC,486000
FTS,482600
YELP,482300
IEX,482200
LPX,479900
PAYC,479500
BYD,478800
OMI,478100
MEG,478000
FMX,477700
H,477700
MLM,477700
JBGS,473500
STE,473100
TNL,473000
VIV,471400
ERO,470700
NCZ,470400
OGS,469000
VAC,467300
EXG,466800
PRG,465600
DLB,464800
MTN,464100
TRN,462700
LB,461600
UMH,459900
DM,459600
RELX,457900
BHLB,455000
TTC,453600
DPZ,453400
KTB,453200
USA,453100
BMO,452400
GIL,452400
BGY,452000
EME,451800
EVRI,451800
GRNT,451700
PSFE,450800
TNET,450500
MOD,450300
PFS,449900
AIT,449700
CAL,449000
RHP,447500
RPM,447400
IRS,447200
TX,446200
IVT,445800
CURV,444200
HLLY,443900
FHI,443700
PACK,443600
SNA,442400
AVNS,442100
IMAX,441200
GUT,440100
RYAM,440100
TFX,439400
DY,439300
CLDT,438500
MOH,438000
HEI,437400
GSL,437300
EVTL,437200
NABL,436600
DOLE,435800
HIO,435500
FCF,434700
OEC,433700
OXM,432500
PLYM,431800
XPER,431400
AB,431300
GMS,430900
CRL,430800
LII,428400
EPR,427500
BRCC,423300
JXN,422800
FLNG,422600
AMBC,422200
INSP,421900
AVA,421800
YSG,421800
NUV,421400
SPB,419400
FRGE,417700
BIGZ,417300
SRFM,416000
WHD,414400
BWLP,413900
WBX,413700
HYT,413000
WGO,412300
BIP,411300
TM,410600
CMRE,407200
WK,406600
YALA,405600
CNMD,404700
BRSP,404300
DSL,402500
NVRI,401800
CMI,400900
GEL,400900
CSL,400400
NVRO,400400
FFWM,398900
EG,398000
BSBR,397900
BOW,397200
NGVT,396400
EPC,394900
WMS,394000
NFG,391700
DAVA,391500
DQ,391200
IGR,388900
AGR,388000
GL,388000
CIM,387400
AIV,386300
BBDC,385700
KMPR,385300
NVG,384700
ARW,383300
PCF,382200
ACEL,381300
E,379800
ABM,377900
AMP,377400
BLD,377000
NMR,376700
AOD,375200
CMTG,374600
NCDL,373200
VTEX,371300
DAO,371200
JQC,370100
ITT,369800
CATO,369100
URI,368600
ATHM,368300
ECG,364600
PH,364600
CLB,364400
MEI,364200
ASGN,362600
MSCI,362300
AFG,362000
AIN,361300
SILA,360800
PAM,360300
RVT,359600
LDI,359200
SLVM,359200
B,358900
IHS,358800
BMA,358200
CTO,358100
TNK,357800
PTY,357200
IBTA,357100
BRC,356700
PAY,356300
BCO,355800
BDJ,355800
ALEX,354900
CWT,354600
ACRE,354200
OR,353200
RGA,353100
RYN,352900
LTC,352300
IDA,350100
NHI,349400
INGM,349000
ALSN,347700
GPMT,345900
GBX,345400
TDG,344800
APAM,343800
MC,343300
MTH,343000
MCY,340000
REVG,340000
CIO,339800
QTWO,339400
FIX,339100
STEL,336400
KEX,335700
GHY,335300
ASH,335200
AVD,335100
ABCB,335000
KYN,334900
IBP,334700
PAC,334700
AIZ,330700
RNR,330700
KNF,329900
CCS,329800
CTRI,329800
AGO,328600
NOTE,328300
EVR,325700
EARN,325500
CPAY,325000
SPXC,324600
ARIS,324100
ARCH,323000
BLCO,322700
BIPC,320200
CFR,319600
TPL,319600
PDO,318700
MTW,318400
R,318400
AMRC,317900
FPH,317900
ADX,316500
WST,315700
NSP,315300
SEMR,313800
SWX,313400
BCC,312700
SSTK,310500
SWI,310500
JOE,309200
HLI,308000
NMZ,308000
CANG,306400
TPC,306200
MUX,306100
SR,305800
TNC,303900
DLX,303700
AWR,303400
FBRT,303400
EHAB,303200
MITT,303000
OSK,302500
MAIN,301700
DHF,301400
MATV,300800
HUBS,300300
DIN,299100
KOF,298800
BKV,297700
PEN,297500
BOH,297200
PFN,296800
NX,295500
PHIN,295200
OFG,294800
DEC,294300
PRO,294100
CBT,293900
SRI,292800
ITGR,292500
IIPR,292000
CHCT,290300
WSO,289500
INGR,288800
PHR,288400
GPOR,288200
KFY,287500
CEPU,287200
SMHI,287200
ORA,287000
VVX,286900
KREF,286700
ZH,286500
ESS,284700
AVK,283600
RBC,282900
THR,282200
FUL,281700
GLOB,281000
JLL,280900
STVN,280100
RGR,280000
FDP,277500
GPRK,276900
MX,276200
JFR,276000
SKE,275500
CHH,274500
NAC,274100
TIMB,272100
AWP,271600
ANVS,271300
PRLB,270600
SMR.W,270300
MHO,268600
WEX,268600
GRBK,268400
UHA.B,268100
MAX,267100
SFBS,266600
CBZ,265900
TFII,265900
BOND,265200
XFLT,265100
ZTR,264500
CCIF,261700
CLH,259100
TKR,258700
SUN,258200
WPP,257600
TPVG,257500
PBH,257300
SKM,255300
TGLS,255100
LOAR,254700
FSS,254300
SAFE,253100
OPP,252900
GMRE,252700
CLW,251700
EVC,251000
ACH.W,250600
TYL,249400
AYI,249200
COOK,249000
PSO,248900
ALTG,248700
FTK,248400
