Ticker
TLT
QQQ
AMD
NVDA
AMZN
GOOGL
INTC
MSFT
QCOM
VST
AAPL
BA
BABA
CRWD
META
MU
PFE
PYPL
SNOW
TSLA
TSM
X
XOM
AAL
ADBE
ARM
AVGO
BAC
BKNG
C
CEG
COP
DIS
DVN
FCX
GOOG
GS
JD
JNJ
JPM
LLY
MSTR
NEM
NKE
PARA
PDD
PLTR
SBUX
SCHW
TGT
WMT
ABNB
ABR
AMAT
APP
AXP
BSX
BX
COIN
CPRI
CRM
CSCO
CVX
DDOG
DKNG
ELF
GEV
HD
ISRG
MA
MDB
MPC
MRK
MRNA
MS
PANW
SLB
SMH
SNAP
SPOT
TXN
UBER
UNH
WBD
WOLF
ZS
ABBV
AEM
AMGN
ASML
BLK
BMY
CAT
CLF
COST
DAL
DELL
EL
FDX
FSLR
HAL
HPE
INTU
LCID
LEN
LRCX
LULU
MMM
MRVL
NEE
NFLX
ORCL
OXY
PG
RBLX
RUN
SMCI
SOFI
TECK
TMUS
USB
V
VRTX
WDC
WFC
ZM
AA
AKAM
APLD
BBY
BHC
BIIB
BKR
BP
CAR
CCL
CELH
CMA
COHR
CPNG
CVNA
CVS
DOCU
DOW
EBAY
EOG
ETSY
FL
GD
GLW
GM
GOLD
GTLB
HPQ
HUM
HUT
IBM
LOW
LUMN
LYFT
MAR
MGM
NCLH
NET
NIO
NOW
NU
ON
ONON
PBR
PEP
PSX
RCL
RDDT
RKLB
ROKU
RTX
SE
SHOP
SQ
TFC
TJX
UAL
UPS
VZ
W
WYNN
ADM
AFRM
AIG
BIDU
CF
CI
CLS
CMCSA
CMG
COF
CORZ
CSX
DASH
DE
DG
DLTR
DXCM
ENPH
EXPE
F
FTNT
GE
GEHC
HON
HOOD
HTZ
IOT
IREN
JBLU
KHC
KKR
KMI
KO
LVS
MARA
MCD
MET
MNST
NFE
NNE
NRG
NVO
OKLO
PAAS
PATH
PHM
PINS
PNC
PPG
REGN
RIVN
SHEL
SMR
SO
SPGI
SU
TPR
TTD
TWLO
U
UNP
VLO
WULF
Z
ZIM
ABT
ACN
ADI
ADP
ADSK
AFL
AG
AGNC
ALGN
ALLY
AMBA
ANET
APA
AR
ASAN
ASPN
BE
BILI
BTU
CAVA
CFLT
CGC
CHTR
CHWY
CL
CROX
CZR
DECK
DHI
DHR
DJT
DKS
DLR
DT
ESTC
ET
FI
FLR
FUTU
GDDY
GILD
HSY
IBB
IONQ
IP
KR
KSS
LMT
MDT
MELI
MOS
MTCH
NSC
NTAP
NUE
NVDL
NXPI
OKTA
PGR
PLUG
PTON
RH
RIG
RUM
RXRX
S
SIRI
SPCE
SRPT
STX
STZ
T
TDOC
TGTX
TMO
TSCO
UPST
VALE
VFC
VRT
WMB
XPEV
ZI
AAP
AEO
AGI
ALB
ANF
APO
AZN
BAX
BBWI
BEKE
BILL
BTBT
BUD
BURL
BYND
CAH
CCJ
CLSK
CNC
CSIQ
CTAS
CTRA
DBX
DD
DFS
DPZ
ENVX
EOSE
EPD
EQT
FANG
FIS
FSLY
FUBO
FYBR
GAP
GME
GNRC
GRPN
HAS
HES
HIMS
HSBC
IBIT
IEF
IQ
JNPR
KEY
KMB
KVUE
LI
LMND
LUV
M
MCHP
MCK
MDLZ
MO
MPW
NLY
PAA
PCT
PENN
PM
PWR
QS
RIO
RIOT
ROST
SAVA
SEDG
SMMT
SNDL
SOUN
STNE
SYF
TAL
TOST
TTWO
UAA
ULTA
URI
WB
WBA
WDAY
ZETA
ACHR
AI
ALT
AMC
ANVS
ASO
ASTS
BB
BITF
BLNK
BMBL
BUR
BYON
CAN
CART
CHPT
CIFR
CLOV
CPB
CRSP
EA
EMR
EXE
FAST
FCEL
FFIE
FMC
FOUR
FOXA
FRPT
GEO
GOEV
GRAB
HCA
HE
HIVE
HL
HLF
HOG
IBRX
IEP
ILMN
IOVA
JMIA
JOBY
JWN
KBH
KGC
LAC
LNC
LUNR
MBLY
MNKD
MT
MTDR
MTZ
MVIS
NE
NKLA
NOK
NTES
NTNX
NTR
NVAX
OMEX
OPEN
OSCR
OZK
PAGP
PBI
PCG
PEG
PLCE
POET
RDFN
RILY
RKT
SABR
SERV
SHAK
SONY
SPR
SQQQ
SYM
TEAM
TEM
TEVA
TIGR
TLRY
TOL
TQQQ
TRIP
TROW
TSLL
UBS
URBN
UWMC
VFS
VKTX
WCC
WHR
WIX
WPM
WSC
XP
ACB
ACI
ACM
ACWI
AEP
AMED
AMSC
AMT
APTV
AVTR
AX
BTI
CAG
CG
CLX
CNQ
CNX
CSTM
CXW
D
DLO
DOCN
DOCS
DQ
DUK
EBS
EH
EMB
ESAB
EXAS
EXC
FNV
FTAI
FTI
GFI
GIS
GSK
HRL
ICLN
INSM
IRBT
K
LAZR
LIN
LNTH
LYV
MAMA
MANU
MLCO
MRCY
NBR
NXE
PR
PRU
PSTG
QRVO
QSR
RGLD
RNG
ROK
ROOT
SATS
SFIX
SIG
SNV
SPG
STLD
TDW
THC
VIPS
VOD
WKHS
WSM
YUM
ZION
ACA
ACMR
ALL
APD
AU
BALL
BHP
BLDR
CB
CC
CCI
CDNS
CFG
CHGG
CLMT
CME
CORT
CPRT
CRH
CRON
CRS
CSGP
CTSH
CVLT
CYBR
DB
DNUT
DRI
DVA
DXC
ENOV
ETN
EW
FE
FICO
FITB
FND
FROG
FWRD
GEVO
GFS
GH
GOOS
GPN
GT
GXO
HLT
ICE
INFY
INO
IRM
JCI
KDP
KOS
LASE
MSI
MSTX
NBIX
NDAQ
NOC
NOVA
ODD
ODP
OKE
OPK
PAYC
PAYX
PBF
PCAR
PLAY
PLD
PLNT
PZZA
QUBT
ROIV
SHW
SLNO
SLS
SMTC
SNPS
SOXX
STM
STT
SWKS
SYY
TCOM
TKO
TLN
TSN
VERU
VSCO
WM
XPO
XRX
ZTS
A
ABUS
AES
AGL
ALAB
ALK
ALNY
AMKR
AMR
AMRC
ANSS
AON
APH
ARCC
ARRY
ATEC
